jid,formation_energy_peratom,target,num_atoms
JVASP-57098,-0.85683,-0.85683,8
JVASP-57101,-1.52557,-1.52557,20
JVASP-57108,-1.56543,-1.56543,28
JVASP-57123,-1.23181,-1.23181,24
JVASP-57136,-2.07722,-2.07722,28
JVASP-57140,-0.4854,-0.4854,20
JVASP-5722,0.04792,0.04792,4
JVASP-57246,-1.48349,-1.48349,12
JVASP-57251,1.3955,1.3955,16
JVASP-57257,-1.93975,-1.93975,26
JVASP-57295,-2.06177,-2.06177,16
JVASP-57298,-1.02117,-1.02117,22
JVASP-57323,-1.29267,-1.29267,19
JVASP-57344,-1.98673,-1.98673,26
JVASP-57345,-2.68855,-2.68855,14
JVASP-57348,-2.69223,-2.69223,14
JVASP-57355,-2.64152,-2.64152,20
JVASP-57358,-2.08061,-2.08061,14
JVASP-57366,-2.67255,-2.67255,14
JVASP-57380,-1.45339,-1.45339,20
JVASP-57382,-2.519,-2.519,20
JVASP-57391,-1.86352,-1.86352,12
JVASP-57409,-1.02784,-1.02784,18
JVASP-57417,-2.81479,-2.81479,22
JVASP-57449,-0.84323,-0.84323,4
JVASP-57502,-1.29725,-1.29725,14
JVASP-57512,-1.65031,-1.65031,12
JVASP-57517,-0.2915,-0.2915,7
JVASP-57525,-2.73778,-2.73778,12
JVASP-57534,-2.8984,-2.8984,22
JVASP-57545,-3.00956,-3.00956,8
JVASP-57570,-3.03428,-3.03428,8
JVASP-57574,-2.7588,-2.7588,18
JVASP-57590,-3.67013,-3.67013,22
JVASP-57600,-2.64343,-2.64343,10
JVASP-57662,-0.29219,-0.29219,16
JVASP-57669,-0.03111,-0.03111,12
JVASP-57695,-1.31808,-1.31808,4
JVASP-57720,-3.49588,-3.49588,10
JVASP-57723,-3.22556,-3.22556,14
JVASP-57730,-0.76809,-0.76809,13
JVASP-57731,-1.06548,-1.06548,14
JVASP-57746,-3.95992,-3.95992,12
JVASP-57750,-2.62168,-2.62168,22
JVASP-57784,-0.86339,-0.86339,14
JVASP-57795,-0.27569,-0.27569,18
JVASP-57806,-0.04699,-0.04699,5
JVASP-57813,-1.79327,-1.79327,14
JVASP-57838,-2.55732,-2.55732,24
JVASP-5785,0.23035,0.23035,3
JVASP-57874,-3.40075,-3.40075,11
JVASP-57883,-0.8579,-0.8579,14
JVASP-58008,-1.75287,-1.75287,13
JVASP-58128,-0.85219,-0.85219,14
JVASP-58166,-1.76813,-1.76813,20
JVASP-58215,-1.29939,-1.29939,22
JVASP-58219,-0.73336,-0.73336,20
JVASP-58222,-2.02446,-2.02446,14
JVASP-58251,-4.14196,-4.14196,12
JVASP-58260,-2.88415,-2.88415,9
JVASP-58262,-0.49855,-0.49855,10
JVASP-58273,-0.06116,-0.06116,13
JVASP-58345,-2.88415,-2.88415,9
JVASP-58350,-0.3732,-0.3732,16
JVASP-58358,-0.38868,-0.38868,12
JVASP-58379,-2.84807,-2.84807,10
JVASP-58415,-1.1871,-1.1871,12
JVASP-58434,-3.06579,-3.06579,16
JVASP-58443,-1.69112,-1.69112,18
JVASP-58481,-1.31592,-1.31592,14
JVASP-58485,-0.81569,-0.81569,13
JVASP-58596,-1.02919,-1.02919,14
JVASP-58602,-1.55807,-1.55807,26
JVASP-58837,-1.61346,-1.61346,22
JVASP-58854,-1.62308,-1.62308,22
JVASP-58877,-1.32923,-1.32923,26
JVASP-58890,-1.63774,-1.63774,22
JVASP-58909,-1.78773,-1.78773,22
JVASP-58917,-0.99142,-0.99142,24
JVASP-58935,-0.53724,-0.53724,22
JVASP-58951,-0.52987,-0.52987,22
JVASP-58952,-0.46293,-0.46293,22
JVASP-58986,-1.30872,-1.30872,28
JVASP-58988,-0.4298,-0.4298,24
JVASP-59000,-1.71512,-1.71512,20
JVASP-59026,-0.51464,-0.51464,24
JVASP-59033,-0.84426,-0.84426,24
JVASP-59058,-2.12177,-2.12177,22
JVASP-591,-1.13748,-1.13748,3
JVASP-59100,-1.08819,-1.08819,24
JVASP-59191,-2.11778,-2.11778,22
JVASP-59219,-2.34623,-2.34623,22
JVASP-59220,-2.37133,-2.37133,22
JVASP-59225,-2.45708,-2.45708,28
JVASP-59228,-1.83077,-1.83077,24
JVASP-59257,-2.4648,-2.4648,20
JVASP-59273,-2.18099,-2.18099,23
JVASP-59297,-3.20202,-3.20202,36
JVASP-594,-1.14604,-1.14604,6
JVASP-59490,-1.85048,-1.85048,18
JVASP-59560,-2.67126,-2.67126,12
JVASP-59561,-1.73255,-1.73255,16
JVASP-59567,-1.46825,-1.46825,18
JVASP-59588,-2.0632,-2.0632,20
JVASP-59590,-2.64178,-2.64178,10
JVASP-59597,-2.6476,-2.6476,14
JVASP-59603,-1.1405,-1.1405,14
JVASP-59612,-3.49587,-3.49587,10
JVASP-59619,-0.04964,-0.04964,26
JVASP-59649,-2.20831,-2.20831,22
JVASP-59657,-0.03568,-0.03568,14
JVASP-59658,-1.90771,-1.90771,16
JVASP-59684,-0.37232,-0.37232,10
JVASP-59693,-0.46291,-0.46291,14
JVASP-59715,0.54358,0.54358,11
JVASP-59748,-0.84747,-0.84747,22
JVASP-59764,-0.32037,-0.32037,12
JVASP-59767,0.65991,0.65991,15
JVASP-59781,-1.19774,-1.19774,20
JVASP-59788,-1.35537,-1.35537,20
JVASP-59789,-2.93731,-2.93731,16
JVASP-59872,-0.67852,-0.67852,14
JVASP-59878,-1.49738,-1.49738,14
JVASP-59887,-0.75723,-0.75723,14
JVASP-59907,-0.85255,-0.85255,14
JVASP-60,-0.24068,-0.24068,6
JVASP-600,-0.37984,-0.37984,12
JVASP-60094,-2.71032,-2.71032,80
JVASP-602,-0.24565,-0.24565,3
JVASP-60631,-1.44828,-1.44828,6
JVASP-60642,-1.30868,-1.30868,40
JVASP-60650,-0.29702,-0.29702,16
JVASP-60874,-1.60401,-1.60401,15
JVASP-60966,0.46759,0.46759,28
JVASP-61044,-0.03845,-0.03845,28
JVASP-61049,-0.34478,-0.34478,19
JVASP-61054,-0.23728,-0.23728,9
JVASP-61084,-0.72981,-0.72981,10
JVASP-61194,-0.05049,-0.05049,20
JVASP-61278,-2.02085,-2.02085,12
JVASP-61306,-0.45882,-0.45882,6
JVASP-61377,-0.52751,-0.52751,6
JVASP-61495,-0.45169,-0.45169,6
JVASP-61514,-1.553,-1.553,8
JVASP-61586,-0.69474,-0.69474,9
JVASP-61639,-2.76184,-2.76184,23
JVASP-61852,0.04337,0.04337,5
JVASP-62221,-2.76184,-2.76184,23
JVASP-62275,-0.06022,-0.06022,6
JVASP-62306,-1.41017,-1.41017,28
JVASP-62415,-0.36037,-0.36037,22
JVASP-62513,-0.03986,-0.03986,16
JVASP-62514,-3.26708,-3.26708,40
JVASP-62580,-0.18359,-0.18359,18
JVASP-62584,-0.70375,-0.70375,5
JVASP-62644,-3.00807,-3.00807,10
JVASP-62736,0.00129,0.00129,22
JVASP-62836,-0.35308,-0.35308,13
JVASP-62958,-2.94726,-2.94726,24
JVASP-62986,-0.85442,-0.85442,6
JVASP-63030,0.35011,0.35011,20
JVASP-63109,-0.65428,-0.65428,24
JVASP-63216,-0.78007,-0.78007,8
JVASP-63245,-2.71207,-2.71207,26
JVASP-63266,-0.56844,-0.56844,24
JVASP-63282,-1.26717,-1.26717,14
JVASP-63295,-0.34813,-0.34813,17
JVASP-63347,-0.23766,-0.23766,6
JVASP-63350,-0.61016,-0.61016,5
JVASP-63388,-0.72347,-0.72347,9
JVASP-63394,-0.24573,-0.24573,3
JVASP-63490,-0.07244,-0.07244,32
JVASP-63506,-0.44248,-0.44248,6
JVASP-63514,-1.93755,-1.93755,8
JVASP-63515,-0.34183,-0.34183,17
JVASP-63577,0.18727,0.18727,17
JVASP-63622,-1.24152,-1.24152,12
JVASP-63641,-0.15528,-0.15528,9
JVASP-63730,-0.76654,-0.76654,4
JVASP-63782,-0.36862,-0.36862,10
JVASP-63804,-3.05276,-3.05276,40
JVASP-63891,0.71817,0.71817,6
JVASP-63899,-0.01181,-0.01181,6
JVASP-63904,0.23707,0.23707,6
JVASP-63905,1.07862,1.07862,6
JVASP-63911,-0.03159,-0.03159,3
JVASP-63922,0.83947,0.83947,6
JVASP-63926,1.52803,1.52803,6
JVASP-63929,0.29936,0.29936,6
JVASP-63976,0.72529,0.72529,6
JVASP-64004,-0.30102,-0.30102,6
JVASP-64012,0.84162,0.84162,6
JVASP-64023,-0.16113,-0.16113,6
JVASP-64025,0.88673,0.88673,6
JVASP-64028,0.4445,0.4445,6
JVASP-64035,0.87152,0.87152,6
JVASP-64042,0.53232,0.53232,6
JVASP-64049,0.71643,0.71643,6
JVASP-64050,-0.1966,-0.1966,4
JVASP-64077,0.90216,0.90216,6
JVASP-64110,0.35514,0.35514,6
JVASP-64119,0.12479,0.12479,3
JVASP-64132,1.5683,1.5683,6
JVASP-64142,0.66652,0.66652,6
JVASP-64165,0.44944,0.44944,6
JVASP-64209,0.11541,0.11541,6
JVASP-64219,0.53951,0.53951,6
JVASP-64220,0.00081,0.00081,6
JVASP-64249,0.33243,0.33243,6
JVASP-64272,0.85045,0.85045,6
JVASP-64300,0.68141,0.68141,6
JVASP-64304,1.03203,1.03203,6
JVASP-64328,0.48839,0.48839,6
JVASP-64338,0.31421,0.31421,6
JVASP-64378,1.11213,1.11213,6
JVASP-64393,0.16113,0.16113,3
JVASP-64398,0.74578,0.74578,6
JVASP-64437,0.97481,0.97481,6
JVASP-64447,0.6707,0.6707,6
JVASP-64463,0.30197,0.30197,6
JVASP-64464,0.15035,0.15035,6
JVASP-64506,0.78909,0.78909,6
JVASP-64577,0.66675,0.66675,6
JVASP-64584,0.35284,0.35284,6
JVASP-64613,0.22503,0.22503,6
JVASP-64635,0.49503,0.49503,6
JVASP-64651,0.49308,0.49308,6
JVASP-64679,1.16972,1.16972,6
JVASP-64712,0.70177,0.70177,6
JVASP-64725,0.25324,0.25324,6
JVASP-64730,1.07004,1.07004,6
JVASP-64750,0.87642,0.87642,6
JVASP-64751,-0.3809,-0.3809,6
JVASP-64759,0.86594,0.86594,6
JVASP-64784,0.49424,0.49424,6
JVASP-64796,0.30493,0.30493,6
JVASP-64806,0.06468,0.06468,6
JVASP-64873,0.13891,0.13891,6
JVASP-64878,0.30164,0.30164,4
JVASP-64882,0.46592,0.46592,6
JVASP-64888,0.52175,0.52175,4
JVASP-64891,0.01885,0.01885,4
JVASP-64915,0.26939,0.26939,4
JVASP-64941,0.24011,0.24011,4
JVASP-64961,0.83953,0.83953,6
JVASP-64967,0.61753,0.61753,4
JVASP-64971,0.39454,0.39454,6
JVASP-64985,0.41383,0.41383,4
JVASP-65000,1.16986,1.16986,6
JVASP-65005,0.76029,0.76029,4
JVASP-65027,0.75234,0.75234,6
JVASP-65036,0.46106,0.46106,6
JVASP-65052,-0.02726,-0.02726,6
JVASP-65077,0.64062,0.64062,6
JVASP-65098,0.78685,0.78685,6
JVASP-65115,0.44771,0.44771,6
JVASP-65156,0.62853,0.62853,6
JVASP-65157,-0.05068,-0.05068,6
JVASP-65160,0.44314,0.44314,6
JVASP-65176,0.41829,0.41829,6
JVASP-65178,1.31649,1.31649,6
JVASP-65185,0.10697,0.10697,6
JVASP-65189,0.96851,0.96851,6
JVASP-65199,0.1051,0.1051,6
JVASP-65211,1.04373,1.04373,6
JVASP-65225,1.35699,1.35699,6
JVASP-65248,-0.12604,-0.12604,3
JVASP-65250,0.04954,0.04954,3
JVASP-65275,0.13259,0.13259,3
JVASP-65310,0.60817,0.60817,6
JVASP-65312,0.76778,0.76778,6
JVASP-65314,1.0393,1.0393,6
JVASP-65360,1.37181,1.37181,4
JVASP-65361,0.09241,0.09241,4
JVASP-65511,1.07013,1.07013,4
JVASP-65529,0.68714,0.68714,6
JVASP-65539,-0.4902,-0.4902,4
JVASP-65548,-0.58652,-0.58652,4
JVASP-65560,-0.38893,-0.38893,4
JVASP-65613,0.4368,0.4368,6
JVASP-65614,0.01984,0.01984,4
JVASP-65616,-0.22381,-0.22381,4
JVASP-65618,-0.1102,-0.1102,4
JVASP-65637,-1.36607,-1.36607,4
JVASP-65646,-0.3286,-0.3286,4
JVASP-65654,-1.07506,-1.07506,4
JVASP-65660,0.41348,0.41348,4
JVASP-65662,0.05066,0.05066,4
JVASP-65671,-0.32755,-0.32755,4
JVASP-65677,-1.23926,-1.23926,4
JVASP-65681,-1.23926,-1.23926,4
JVASP-65692,-0.7546,-0.7546,4
JVASP-65705,-0.1994,-0.1994,4
JVASP-65707,0.04245,0.04245,4
JVASP-65721,-0.37418,-0.37418,4
JVASP-65722,-0.1588,-0.1588,4
JVASP-65727,-0.30464,-0.30464,4
JVASP-65757,-0.10671,-0.10671,4
JVASP-65800,0.01278,0.01278,4
JVASP-66037,0.79209,0.79209,6
JVASP-66049,-0.706,-0.706,3
JVASP-66050,1.08582,1.08582,6
JVASP-66056,1.01616,1.01616,3
JVASP-66090,1.07851,1.07851,6
JVASP-66105,1.0082,1.0082,6
JVASP-66118,1.28158,1.28158,6
JVASP-66125,1.04581,1.04581,6
JVASP-66128,0.70712,0.70712,6
JVASP-66140,-1.47785,-1.47785,3
JVASP-66206,1.20538,1.20538,6
JVASP-66219,1.21172,1.21172,6
JVASP-66231,1.56573,1.56573,6
JVASP-66236,0.41413,0.41413,4
JVASP-66238,1.06763,1.06763,6
JVASP-66243,0.21474,0.21474,6
JVASP-66246,0.66331,0.66331,6
JVASP-66249,1.54352,1.54352,6
JVASP-66272,-0.11082,-0.11082,3
JVASP-66281,1.59208,1.59208,6
JVASP-66296,-0.68938,-0.68938,3
JVASP-66299,0.35655,0.35655,6
JVASP-66302,1.36351,1.36351,6
JVASP-66313,1.37526,1.37526,4
JVASP-66345,1.40619,1.40619,6
JVASP-66362,-0.67035,-0.67035,3
JVASP-66377,0.99487,0.99487,6
JVASP-66378,1.82092,1.82092,3
JVASP-66380,1.83296,1.83296,6
JVASP-66394,-0.44991,-0.44991,3
JVASP-66398,1.7297,1.7297,6
JVASP-66422,0.77595,0.77595,6
JVASP-66424,1.05614,1.05614,6
JVASP-66427,0.60306,0.60306,6
JVASP-66451,0.2469,0.2469,6
JVASP-66453,1.11074,1.11074,6
JVASP-66459,-0.1794,-0.1794,3
JVASP-66463,0.13859,0.13859,3
JVASP-66470,-0.02455,-0.02455,3
JVASP-66472,-0.31919,-0.31919,3
JVASP-66475,0.07801,0.07801,3
JVASP-66479,1.00929,1.00929,3
JVASP-66482,1.1747,1.1747,3
JVASP-66490,1.37404,1.37404,6
JVASP-66493,1.02542,1.02542,6
JVASP-66495,0.96414,0.96414,6
JVASP-66506,-0.0141,-0.0141,3
JVASP-66510,0.6015,0.6015,6
JVASP-66520,0.01725,0.01725,3
JVASP-66533,0.93379,0.93379,6
JVASP-66534,1.2164,1.2164,6
JVASP-66549,0.18726,0.18726,3
JVASP-66554,0.9773,0.9773,6
JVASP-66583,0.95842,0.95842,6
JVASP-66584,0.63192,0.63192,3
JVASP-66589,0.16697,0.16697,6
JVASP-66605,-0.85502,-0.85502,3
JVASP-66616,1.4178,1.4178,6
JVASP-66617,1.31029,1.31029,6
JVASP-66619,0.26192,0.26192,3
JVASP-66627,1.3326,1.3326,4
JVASP-66636,0.88853,0.88853,6
JVASP-66642,0.5321,0.5321,6
JVASP-66649,0.4202,0.4202,6
JVASP-66657,0.07788,0.07788,6
JVASP-66689,0.34939,0.34939,3
JVASP-66724,-0.38386,-0.38386,3
JVASP-66744,0.03559,0.03559,4
JVASP-66759,0.12402,0.12402,3
JVASP-66781,0.01195,0.01195,4
JVASP-66782,0.21733,0.21733,4
JVASP-66788,0.29113,0.29113,4
JVASP-66794,-0.23736,-0.23736,3
JVASP-66797,0.16919,0.16919,3
JVASP-66846,-0.58424,-0.58424,3
JVASP-66847,0.09336,0.09336,3
JVASP-66870,0.08299,0.08299,4
JVASP-66885,0.06256,0.06256,3
JVASP-66904,-0.03339,-0.03339,3
JVASP-66911,0.0789,0.0789,3
JVASP-66919,-0.21379,-0.21379,3
JVASP-66935,0.49532,0.49532,4
JVASP-66953,0.11353,0.11353,3
JVASP-66968,0.04741,0.04741,4
JVASP-66980,0.24342,0.24342,3
JVASP-67004,0.31728,0.31728,4
JVASP-67014,0.48311,0.48311,4
JVASP-67028,-0.3833,-0.3833,3
JVASP-67047,0.21598,0.21598,4
JVASP-67051,0.49816,0.49816,3
JVASP-67064,-0.15407,-0.15407,4
JVASP-67098,0.17012,0.17012,3
JVASP-67107,-0.1345,-0.1345,4
JVASP-67143,0.02079,0.02079,3
JVASP-67173,0.11553,0.11553,4
JVASP-67214,-0.02765,-0.02765,3
JVASP-67220,-0.38747,-0.38747,4
JVASP-67221,-0.03432,-0.03432,4
JVASP-67236,-0.07139,-0.07139,4
JVASP-67245,0.61824,0.61824,4
JVASP-67277,0.09948,0.09948,3
JVASP-67282,0.45679,0.45679,4
JVASP-67285,0.23445,0.23445,4
JVASP-67289,0.01067,0.01067,4
JVASP-67308,0.17502,0.17502,3
JVASP-67361,-0.26158,-0.26158,4
JVASP-67366,-0.14728,-0.14728,4
JVASP-67396,-0.05217,-0.05217,3
JVASP-67435,-0.31979,-0.31979,4
JVASP-67476,0.41037,0.41037,3
JVASP-67536,-0.21606,-0.21606,4
JVASP-67549,0.23855,0.23855,4
JVASP-67555,0.2899,0.2899,4
JVASP-67558,0.30091,0.30091,4
JVASP-67593,0.27606,0.27606,3
JVASP-67594,-0.12776,-0.12776,4
JVASP-67597,0.10597,0.10597,3
JVASP-67602,-0.01374,-0.01374,4
JVASP-67617,0.03135,0.03135,3
JVASP-67619,-0.05728,-0.05728,3
JVASP-67620,0.3062,0.3062,4
JVASP-67621,0.26271,0.26271,3
JVASP-67622,0.25357,0.25357,4
JVASP-67624,0.19701,0.19701,4
JVASP-67652,0.07131,0.07131,4
JVASP-67656,0.48673,0.48673,3
JVASP-67661,0.21654,0.21654,3
JVASP-67681,0.28238,0.28238,4
JVASP-67737,-0.19114,-0.19114,4
JVASP-67738,-0.21892,-0.21892,3
JVASP-67756,0.33603,0.33603,4
JVASP-67757,-0.31527,-0.31527,4
JVASP-67759,0.37237,0.37237,3
JVASP-67767,0.45422,0.45422,4
JVASP-67772,0.06402,0.06402,4
JVASP-67793,0.92268,0.92268,4
JVASP-67805,0.39085,0.39085,6
JVASP-67806,0.08806,0.08806,3
JVASP-67828,0.2293,0.2293,6
JVASP-67830,-0.04922,-0.04922,4
JVASP-67833,0.07803,0.07803,4
JVASP-67845,0.44857,0.44857,3
JVASP-67847,0.22106,0.22106,4
JVASP-67854,-0.15139,-0.15139,3
JVASP-67855,0.54354,0.54354,4
JVASP-67866,0.29305,0.29305,4
JVASP-67876,0.48127,0.48127,4
JVASP-67896,0.96696,0.96696,4
JVASP-67905,-0.07209,-0.07209,4
JVASP-67917,0.35642,0.35642,4
JVASP-67937,0.14782,0.14782,4
JVASP-67951,-0.1261,-0.1261,4
JVASP-67952,-0.19313,-0.19313,4
JVASP-67954,-0.09024,-0.09024,4
JVASP-67962,-0.00727,-0.00727,4
JVASP-68013,-0.17168,-0.17168,4
JVASP-68027,0.75022,0.75022,4
JVASP-68031,0.10028,0.10028,4
JVASP-68045,0.52511,0.52511,4
JVASP-68053,0.14609,0.14609,4
JVASP-68084,0.13595,0.13595,4
JVASP-68116,-0.1997,-0.1997,4
JVASP-68117,0.20758,0.20758,4
JVASP-68134,-0.0062,-0.0062,4
JVASP-68158,0.32626,0.32626,4
JVASP-68165,0.60441,0.60441,4
JVASP-68185,-0.11784,-0.11784,4
JVASP-68260,0.03186,0.03186,4
JVASP-68285,0.05547,0.05547,4
JVASP-68292,0.34573,0.34573,4
JVASP-68297,0.28086,0.28086,4
JVASP-68339,0.28638,0.28638,4
JVASP-68365,0.59704,0.59704,4
JVASP-68381,-0.09814,-0.09814,4
JVASP-68387,0.0245,0.0245,4
JVASP-68392,0.28872,0.28872,3
JVASP-68410,0.31504,0.31504,4
JVASP-68421,0.2714,0.2714,4
JVASP-68473,0.34314,0.34314,4
JVASP-68478,0.30059,0.30059,3
JVASP-68522,0.22342,0.22342,4
JVASP-68556,0.34663,0.34663,4
JVASP-68558,-0.31478,-0.31478,4
JVASP-68563,0.40658,0.40658,4
JVASP-68571,-0.32231,-0.32231,3
JVASP-68585,0.04849,0.04849,4
JVASP-68587,0.32781,0.32781,4
JVASP-68589,-0.18851,-0.18851,4
JVASP-68594,0.27926,0.27926,4
JVASP-68609,0.41983,0.41983,4
JVASP-68621,0.18337,0.18337,4
JVASP-68629,-0.17841,-0.17841,4
JVASP-68652,0.41835,0.41835,4
JVASP-68654,-0.02412,-0.02412,4
JVASP-68693,0.24294,0.24294,4
JVASP-68701,0.13569,0.13569,4
JVASP-68706,-0.24086,-0.24086,4
JVASP-68730,-0.36561,-0.36561,3
JVASP-68740,0.17285,0.17285,3
JVASP-68819,-0.2178,-0.2178,4
JVASP-68828,0.30514,0.30514,4
JVASP-68829,0.69603,0.69603,4
JVASP-68831,0.23029,0.23029,3
JVASP-68901,0.43305,0.43305,4
JVASP-68916,0.28654,0.28654,3
JVASP-68929,-0.05994,-0.05994,3
JVASP-68958,0.17602,0.17602,4
JVASP-68970,-0.77835,-0.77835,4
JVASP-69001,0.12777,0.12777,4
JVASP-69026,-0.66032,-0.66032,4
JVASP-69027,-0.5322,-0.5322,6
JVASP-69043,0.8247,0.8247,4
JVASP-69047,0.35503,0.35503,4
JVASP-69066,-0.58257,-0.58257,4
JVASP-69070,1.32003,1.32003,4
JVASP-69076,-0.65262,-0.65262,4
JVASP-69089,-0.36943,-0.36943,4
JVASP-69117,-0.18574,-0.18574,4
JVASP-69123,-0.12647,-0.12647,4
JVASP-69130,0.0954,0.0954,4
JVASP-69143,-1.05148,-1.05148,4
JVASP-69161,0.24496,0.24496,4
JVASP-69170,0.13078,0.13078,4
JVASP-69171,-0.26554,-0.26554,4
JVASP-69172,-0.36942,-0.36942,4
JVASP-69205,-0.57257,-0.57257,4
JVASP-69225,-0.45331,-0.45331,4
JVASP-69234,-1.24509,-1.24509,4
JVASP-69238,1.03578,1.03578,6
JVASP-69262,0.49664,0.49664,4
JVASP-69269,0.68095,0.68095,4
JVASP-69270,0.30858,0.30858,4
JVASP-69280,0.3893,0.3893,4
JVASP-69294,-0.81634,-0.81634,4
JVASP-69295,-0.2888,-0.2888,4
JVASP-69349,-1.05981,-1.05981,4
JVASP-69353,-0.58728,-0.58728,4
JVASP-69357,-0.2556,-0.2556,6
JVASP-69358,-0.77834,-0.77834,4
JVASP-69409,0.57999,0.57999,4
JVASP-69451,-0.35902,-0.35902,4
JVASP-69459,0.16827,0.16827,4
JVASP-69461,0.01424,0.01424,3
JVASP-69503,-0.04242,-0.04242,4
JVASP-69508,0.20791,0.20791,4
JVASP-69639,0.7986,0.7986,6
JVASP-69735,0.13779,0.13779,4
JVASP-69820,0.72,0.72,4
JVASP-69842,0.51981,0.51981,4
JVASP-69857,0.29832,0.29832,3
JVASP-69870,0.23252,0.23252,4
JVASP-69893,0.71303,0.71303,4
JVASP-69894,0.66955,0.66955,4
JVASP-69924,0.0675,0.0675,4
JVASP-69960,0.60326,0.60326,4
JVASP-70012,0.0439,0.0439,4
JVASP-70068,0.4241,0.4241,4
JVASP-70091,0.44898,0.44898,4
JVASP-70101,0.72028,0.72028,6
JVASP-70123,-0.15581,-0.15581,4
JVASP-70137,0.8724,0.8724,4
JVASP-70164,0.10844,0.10844,4
JVASP-70170,-0.20434,-0.20434,4
JVASP-70248,-0.31539,-0.31539,4
JVASP-70265,-0.35216,-0.35216,4
JVASP-70286,-0.01789,-0.01789,4
JVASP-70290,0.52574,0.52574,4
JVASP-70326,0.71557,0.71557,4
JVASP-70381,-0.16052,-0.16052,4
JVASP-70462,0.03229,0.03229,4
JVASP-70470,0.36448,0.36448,4
JVASP-70474,0.03322,0.03322,4
JVASP-70491,0.13991,0.13991,4
JVASP-70537,0.78698,0.78698,4
JVASP-70545,0.58013,0.58013,4
JVASP-70546,0.24727,0.24727,4
JVASP-70592,0.92174,0.92174,4
JVASP-70597,-0.05412,-0.05412,4
JVASP-70651,0.0198,0.0198,4
JVASP-70654,0.10309,0.10309,4
JVASP-7066,-1.22286,-1.22286,30
JVASP-70662,0.29365,0.29365,4
JVASP-70719,0.23198,0.23198,4
JVASP-70755,0.75146,0.75146,4
JVASP-70779,0.28847,0.28847,4
JVASP-70786,0.08091,0.08091,4
JVASP-70788,-0.08293,-0.08293,4
JVASP-70800,0.01871,0.01871,4
JVASP-70804,0.70047,0.70047,4
JVASP-70807,0.28059,0.28059,4
JVASP-70808,0.07407,0.07407,4
JVASP-70821,0.43785,0.43785,4
JVASP-70844,0.46026,0.46026,4
JVASP-70857,0.76886,0.76886,4
JVASP-70873,0.20985,0.20985,4
JVASP-70879,0.65001,0.65001,4
JVASP-70893,0.38427,0.38427,4
JVASP-70896,0.21394,0.21394,4
JVASP-70902,0.40454,0.40454,4
JVASP-70907,-0.07202,-0.07202,4
JVASP-70918,-0.21013,-0.21013,4
JVASP-70922,0.22829,0.22829,4
JVASP-70927,-0.28879,-0.28879,4
JVASP-70928,0.3842,0.3842,6
JVASP-70931,0.87331,0.87331,4
JVASP-70942,-0.05113,-0.05113,4
JVASP-70963,0.49746,0.49746,4
JVASP-70965,-0.02246,-0.02246,4
JVASP-70991,-0.05035,-0.05035,4
JVASP-70993,-0.06958,-0.06958,4
JVASP-71007,0.29896,0.29896,4
JVASP-71014,-0.41032,-0.41032,4
JVASP-71016,1.02304,1.02304,4
JVASP-71021,0.04168,0.04168,4
JVASP-71022,-0.20118,-0.20118,4
JVASP-71026,0.43578,0.43578,4
JVASP-71029,0.34984,0.34984,4
JVASP-71040,0.07843,0.07843,4
JVASP-71049,-0.04784,-0.04784,3
JVASP-71057,-0.49789,-0.49789,4
JVASP-71071,0.14511,0.14511,4
JVASP-71082,0.51963,0.51963,4
JVASP-71086,-0.04286,-0.04286,4
JVASP-71105,-0.29984,-0.29984,4
JVASP-71107,0.13516,0.13516,4
JVASP-71120,-0.04418,-0.04418,4
JVASP-71121,-0.07441,-0.07441,4
JVASP-71122,0.36054,0.36054,3
JVASP-71141,0.26824,0.26824,4
JVASP-71142,0.2618,0.2618,4
JVASP-71191,0.09757,0.09757,6
JVASP-71193,-0.01382,-0.01382,3
JVASP-71201,0.36593,0.36593,4
JVASP-71204,0.03986,0.03986,4
JVASP-71214,-0.10734,-0.10734,4
JVASP-71219,-0.14611,-0.14611,4
JVASP-71230,-0.39535,-0.39535,6
JVASP-71240,0.46862,0.46862,3
JVASP-71249,0.20771,0.20771,4
JVASP-71266,0.27565,0.27565,4
JVASP-71268,-0.15891,-0.15891,4
JVASP-71298,0.05717,0.05717,4
JVASP-71319,0.44639,0.44639,4
JVASP-71334,0.33141,0.33141,4
JVASP-71357,0.53587,0.53587,3
JVASP-7136,-0.33567,-0.33567,12
JVASP-71376,0.103,0.103,3
JVASP-71377,0.39542,0.39542,4
JVASP-71380,0.33893,0.33893,4
JVASP-71392,0.25457,0.25457,4
JVASP-71398,-0.10594,-0.10594,4
JVASP-71429,0.70186,0.70186,3
JVASP-71432,0.36792,0.36792,4
JVASP-71436,0.08967,0.08967,4
JVASP-71441,0.07507,0.07507,4
JVASP-71465,0.07709,0.07709,3
JVASP-71472,-0.02129,-0.02129,4
JVASP-71479,0.35435,0.35435,4
JVASP-71484,0.53824,0.53824,4
JVASP-71505,0.20633,0.20633,4
JVASP-71521,-0.39468,-0.39468,4
JVASP-71541,0.60434,0.60434,3
JVASP-71545,-0.10413,-0.10413,4
JVASP-71557,0.45627,0.45627,4
JVASP-71559,-0.28284,-0.28284,4
JVASP-71578,0.11379,0.11379,4
JVASP-71586,0.34423,0.34423,4
JVASP-71592,0.54298,0.54298,4
JVASP-71597,0.04011,0.04011,4
