jid,formation_energy_peratom,target,num_atoms
JVASP-143912,-2.82335,-2.82335,24
JVASP-43047,-1.78669,-1.78669,24
JVASP-122825,-0.29129,-0.29129,4
JVASP-28692,-0.47942,-0.47942,12
JVASP-15848,-1.22485,-1.22485,4
JVASP-107387,-2.52905,-2.52905,7
JVASP-39149,0.34315,0.34315,4
JVASP-106882,-0.97039,-0.97039,4
JVASP-118707,-1.18073,-1.18073,3
JVASP-30442,-2.86674,-2.86674,20
JVASP-94392,0.01904,0.01904,6
JVASP-22015,-0.62854,-0.62854,22
JVASP-12938,-1.95151,-1.95151,14
JVASP-104718,0.01934,0.01934,8
JVASP-115313,-1.49512,-1.49512,3
JVASP-14558,-0.72991,-0.72991,4
JVASP-136833,0.31086,0.31086,3
JVASP-150671,-0.42396,-0.42396,10
JVASP-15518,-0.61786,-0.61786,6
JVASP-51233,0.76416,0.76416,4
JVASP-154766,-3.1264,-3.1264,20
JVASP-75684,0.15053,0.15053,4
JVASP-133838,0.46789,0.46789,2
JVASP-113998,0.13321,0.13321,4
JVASP-53581,-0.85,-0.85,10
JVASP-109677,-0.37295,-0.37295,6
JVASP-144752,-2.81816,-2.81816,12
JVASP-125380,0.17263,0.17263,4
JVASP-121549,-1.80793,-1.80793,27
JVASP-150308,-0.52072,-0.52072,9
JVASP-46469,-1.67678,-1.67678,14
JVASP-32387,-0.89281,-0.89281,21
JVASP-151530,-0.09749,-0.09749,10
JVASP-55019,0.118,0.118,8
JVASP-106489,0.14555,0.14555,8
JVASP-88743,-0.42073,-0.42073,40
JVASP-133940,-2.81543,-2.81543,5
JVASP-3459,-0.3951,-0.3951,7
JVASP-19296,-1.98621,-1.98621,24
JVASP-100788,-0.28603,-0.28603,8
JVASP-126516,-0.88463,-0.88463,4
JVASP-66543,0.72255,0.72255,6
JVASP-23326,-0.1404,-0.1404,13
JVASP-146808,-0.23318,-0.23318,22
JVASP-23039,-0.98766,-0.98766,36
JVASP-157737,-1.1065,-1.1065,9
JVASP-123324,-0.13374,-0.13374,4
JVASP-123000,0.60021,0.60021,2
JVASP-152384,-0.71495,-0.71495,12
JVASP-114200,-0.01375,-0.01375,6
JVASP-152327,-0.38279,-0.38279,12
JVASP-105819,0.25127,0.25127,4
JVASP-8084,0.19611,0.19611,8
JVASP-151991,-0.25285,-0.25285,12
JVASP-48257,-1.59596,-1.59596,23
JVASP-125536,-0.46063,-0.46063,4
JVASP-115596,-1.75361,-1.75361,3
JVASP-70289,0.66548,0.66548,6
JVASP-122049,-0.68605,-0.68605,16
JVASP-104926,-2.37879,-2.37879,5
JVASP-143872,-1.43456,-1.43456,12
JVASP-117536,-0.97975,-0.97975,4
JVASP-18029,-0.53335,-0.53335,8
JVASP-101094,-0.78283,-0.78283,4
JVASP-110073,-0.71809,-0.71809,10
JVASP-37465,-0.25398,-0.25398,8
JVASP-19671,-0.36902,-0.36902,3
JVASP-79127,0.02836,0.02836,4
JVASP-22902,-0.54921,-0.54921,15
JVASP-50346,-2.2824,-2.2824,20
JVASP-114445,-0.26663,-0.26663,3
JVASP-146988,-2.99783,-2.99783,22
JVASP-51802,-1.87981,-1.87981,16
JVASP-134483,-0.45736,-0.45736,3
JVASP-10974,-3.01587,-3.01587,10
JVASP-52817,-1.45456,-1.45456,29
JVASP-141109,-2.72353,-2.72353,22
JVASP-109272,-0.33859,-0.33859,4
JVASP-10130,-0.8895,-0.8895,14
JVASP-34544,-2.0561,-2.0561,10
JVASP-15463,-0.53935,-0.53935,5
JVASP-51160,0.66095,0.66095,4
JVASP-151155,-3.22963,-3.22963,12
JVASP-37733,0.05237,0.05237,4
JVASP-125070,0.74132,0.74132,4
JVASP-65545,0.69061,0.69061,4
JVASP-103701,0.14317,0.14317,6
JVASP-109617,-0.56986,-0.56986,4
JVASP-17575,-0.45181,-0.45181,7
JVASP-74585,0.66449,0.66449,4
JVASP-55118,-0.32565,-0.32565,6
JVASP-40246,-3.36517,-3.36517,9
JVASP-152194,-0.68038,-0.68038,12
JVASP-114008,-2.27155,-2.27155,6
JVASP-119031,-0.53653,-0.53653,16
JVASP-88794,-0.81184,-0.81184,8
JVASP-39082,-0.54841,-0.54841,4
JVASP-34262,-1.41943,-1.41943,9
JVASP-151586,-0.79379,-0.79379,10
JVASP-51702,-1.46272,-1.46272,20
JVASP-108615,-1.00009,-1.00009,4
JVASP-99412,-1.18378,-1.18378,10
JVASP-59673,-2.41125,-2.41125,22
JVASP-108144,-0.30698,-0.30698,8
JVASP-125858,0.05818,0.05818,4
JVASP-119289,-2.74293,-2.74293,27
JVASP-9228,-1.41851,-1.41851,18
JVASP-94386,-0.01924,-0.01924,6
JVASP-41946,-0.36858,-0.36858,4
JVASP-119723,-2.01429,-2.01429,20
JVASP-150209,-0.45924,-0.45924,9
JVASP-135000,0.21437,0.21437,6
JVASP-88037,-2.70548,-2.70548,24
JVASP-134244,-1.78283,-1.78283,3
JVASP-44421,-2.46504,-2.46504,14
JVASP-59650,-1.05077,-1.05077,12
JVASP-10662,-0.93567,-0.93567,10
JVASP-8363,-0.64593,-0.64593,6
JVASP-86250,-0.70078,-0.70078,12
JVASP-21201,0.00607,0.00607,8
JVASP-17663,-0.50546,-0.50546,2
JVASP-21628,-0.34799,-0.34799,12
JVASP-91742,-0.47451,-0.47451,8
JVASP-147474,-0.4263,-0.4263,18
JVASP-34561,-1.08227,-1.08227,18
JVASP-91589,-0.81987,-0.81987,8
JVASP-155734,-0.42436,-0.42436,5
JVASP-30689,-1.99254,-1.99254,12
JVASP-92897,0.66641,0.66641,8
JVASP-155482,-0.47159,-0.47159,8
JVASP-152430,-0.37543,-0.37543,12
JVASP-151515,-0.5138,-0.5138,10
JVASP-149083,-0.32791,-0.32791,6
JVASP-106149,-1.5354,-1.5354,8
JVASP-18447,-0.09904,-0.09904,8
JVASP-112870,-1.37081,-1.37081,12
JVASP-157495,0.00746,0.00746,4
JVASP-56861,-1.71865,-1.71865,7
JVASP-41780,-1.077,-1.077,4
JVASP-112187,-0.3106,-0.3106,18
JVASP-107533,-0.61395,-0.61395,8
JVASP-141116,-3.34793,-3.34793,16
JVASP-115699,-0.75253,-0.75253,3
JVASP-49836,-3.35291,-3.35291,5
JVASP-101889,-0.6096,-0.6096,18
JVASP-138625,-0.56604,-0.56604,3
JVASP-17181,0.02637,0.02637,8
JVASP-130780,-0.66588,-0.66588,9
JVASP-119124,-3.42374,-3.42374,23
JVASP-94129,0.27394,0.27394,8
JVASP-48484,-1.9237,-1.9237,12
JVASP-136860,-0.74537,-0.74537,4
JVASP-53363,-1.57076,-1.57076,10
JVASP-22951,-2.35684,-2.35684,32
JVASP-124011,-1.23571,-1.23571,4
JVASP-64361,1.0246,1.0246,6
JVASP-23889,-0.17795,-0.17795,12
JVASP-106844,-3.66998,-3.66998,5
JVASP-153073,-1.28629,-1.28629,14
JVASP-107462,-1.02787,-1.02787,4
JVASP-122009,-1.99962,-1.99962,16
JVASP-7859,-2.73827,-2.73827,7
JVASP-11426,-0.7146,-0.7146,16
JVASP-90043,-0.3977,-0.3977,9
JVASP-130735,0.02649,0.02649,9
JVASP-126397,-0.15253,-0.15253,4
JVASP-117329,-0.29113,-0.29113,17
JVASP-49865,-2.70019,-2.70019,11
JVASP-150545,-0.18571,-0.18571,10
JVASP-114465,0.55896,0.55896,3
JVASP-93438,-0.29317,-0.29317,6
JVASP-110805,-0.98702,-0.98702,4
JVASP-23760,-0.14199,-0.14199,13
JVASP-35236,0.33887,0.33887,2
JVASP-54457,-0.28908,-0.28908,2
JVASP-46717,-2.07195,-2.07195,26
JVASP-57293,-3.26764,-3.26764,28
JVASP-115845,-0.21379,-0.21379,6
JVASP-50439,-2.34016,-2.34016,14
JVASP-966,-0.0,-0.0,4
JVASP-67774,0.36422,0.36422,6
JVASP-35373,-0.51374,-0.51374,7
JVASP-94990,-0.5842,-0.5842,7
JVASP-128397,0.31756,0.31756,4
JVASP-120322,0.85622,0.85622,3
JVASP-93391,-0.04277,-0.04277,6
JVASP-22530,-2.32327,-2.32327,4
JVASP-37349,-0.21746,-0.21746,4
JVASP-153540,-1.38093,-1.38093,13
JVASP-85765,0.18204,0.18204,18
JVASP-16753,-0.76851,-0.76851,9
JVASP-102116,0.01175,0.01175,6
JVASP-11379,-1.15093,-1.15093,16
JVASP-66248,0.64339,0.64339,6
JVASP-145460,-0.71199,-0.71199,28
JVASP-90489,-0.90866,-0.90866,9
JVASP-122516,-2.63864,-2.63864,22
JVASP-112344,-0.79435,-0.79435,16
JVASP-119913,-0.72233,-0.72233,5
JVASP-59516,-0.53738,-0.53738,16
JVASP-112421,-1.73897,-1.73897,16
JVASP-77294,0.37226,0.37226,4
JVASP-114056,-0.0526,-0.0526,3
JVASP-116738,-0.08146,-0.08146,12
JVASP-15911,-0.6579,-0.6579,4
JVASP-142761,-3.17031,-3.17031,15
JVASP-109202,-0.71212,-0.71212,6
JVASP-90548,-0.72931,-0.72931,8
JVASP-108841,-3.01676,-3.01676,10
JVASP-145900,-1.52852,-1.52852,18
JVASP-30440,-0.728,-0.728,8
JVASP-50919,-1.87199,-1.87199,9
JVASP-133870,-1.57871,-1.57871,2
JVASP-30539,0.16414,0.16414,6
JVASP-101616,-0.20396,-0.20396,4
JVASP-63485,-0.09303,-0.09303,16
JVASP-34822,-0.71699,-0.71699,14
JVASP-18933,-0.16891,-0.16891,6
JVASP-65793,-1.41087,-1.41087,4
JVASP-47261,-2.38053,-2.38053,14
JVASP-20327,-0.27585,-0.27585,20
JVASP-35694,-0.69988,-0.69988,4
JVASP-143654,-2.25578,-2.25578,28
JVASP-132233,0.09479,0.09479,29
JVASP-70644,-0.0607,-0.0607,4
JVASP-111131,-1.01387,-1.01387,8
JVASP-4561,-0.81952,-0.81952,3
JVASP-80453,2.70612,2.70612,4
JVASP-44359,-2.82117,-2.82117,12
JVASP-132485,0.00842,0.00842,32
JVASP-128347,0.06476,0.06476,4
JVASP-127302,0.66101,0.66101,2
JVASP-10477,-2.76262,-2.76262,18
JVASP-100306,0.00895,0.00895,4
JVASP-152734,-1.29366,-1.29366,14
JVASP-10571,-0.53919,-0.53919,14
JVASP-95354,-1.54013,-1.54013,22
JVASP-150749,1.14252,1.14252,10
JVASP-70519,-0.06087,-0.06087,4
JVASP-106649,-0.37776,-0.37776,6
JVASP-136334,-1.93938,-1.93938,6
JVASP-74464,0.04903,0.04903,4
JVASP-144895,-2.18063,-2.18063,28
JVASP-37552,-0.50148,-0.50148,4
JVASP-134264,-0.26531,-0.26531,4
JVASP-92216,-1.76423,-1.76423,8
JVASP-15950,-0.34507,-0.34507,5
JVASP-19633,-0.49603,-0.49603,6
JVASP-42559,-1.52519,-1.52519,16
JVASP-37660,-1.04196,-1.04196,4
JVASP-22634,-0.30675,-0.30675,16
JVASP-94939,-0.31616,-0.31616,7
JVASP-115567,-0.81083,-0.81083,3
JVASP-29748,-0.72714,-0.72714,16
JVASP-150325,-0.7511,-0.7511,9
JVASP-81543,-0.33517,-0.33517,4
JVASP-4023,-1.89552,-1.89552,6
JVASP-138652,-1.14197,-1.14197,4
JVASP-149011,-0.60849,-0.60849,6
JVASP-148911,-0.15468,-0.15468,6
JVASP-19767,-1.01751,-1.01751,2
JVASP-102091,-1.3575,-1.3575,10
JVASP-138036,-0.08983,-0.08983,3
JVASP-56858,0.11263,0.11263,15
JVASP-125400,-0.5817,-0.5817,4
JVASP-79604,-0.28196,-0.28196,4
JVASP-107164,-0.54463,-0.54463,4
JVASP-98932,-1.42011,-1.42011,64
JVASP-57311,-2.0789,-2.0789,14
JVASP-99906,-0.08269,-0.08269,6
JVASP-46890,-2.63156,-2.63156,9
JVASP-9510,-2.1967,-2.1967,16
JVASP-120381,0.18708,0.18708,2
JVASP-106610,-0.37131,-0.37131,4
JVASP-67757,-0.31527,-0.31527,4
JVASP-109441,-3.4577,-3.4577,10
JVASP-37164,-1.76348,-1.76348,4
JVASP-36157,-0.09217,-0.09217,4
JVASP-35502,-0.43975,-0.43975,7
JVASP-57347,-2.00983,-2.00983,14
JVASP-136347,-1.14338,-1.14338,6
JVASP-15941,-1.35424,-1.35424,6
JVASP-66484,-0.05968,-0.05968,4
JVASP-41359,-0.11858,-0.11858,4
JVASP-123290,0.24678,0.24678,2
JVASP-43827,-2.54496,-2.54496,14
JVASP-124910,-0.03307,-0.03307,4
JVASP-150476,-0.42115,-0.42115,9
JVASP-153450,-2.59654,-2.59654,16
JVASP-9410,-1.78745,-1.78745,14
JVASP-37817,-0.58151,-0.58151,4
JVASP-16645,-0.42389,-0.42389,4
JVASP-70752,-0.22047,-0.22047,4
JVASP-28968,-0.3111,-0.3111,12
JVASP-56832,-0.28891,-0.28891,11
JVASP-92562,-0.85193,-0.85193,5
JVASP-30338,-1.31926,-1.31926,6
JVASP-101074,-0.42575,-0.42575,4
JVASP-82132,-0.1618,-0.1618,7
JVASP-133852,0.106,0.106,3
JVASP-129967,0.31842,0.31842,8
JVASP-39257,0.17914,0.17914,8
JVASP-93762,-1.24128,-1.24128,6
JVASP-117824,0.33812,0.33812,3
JVASP-28593,-0.5739,-0.5739,12
JVASP-79510,0.00617,0.00617,4
JVASP-16599,-0.00572,-0.00572,6
JVASP-11571,-1.76687,-1.76687,13
JVASP-29266,-1.55552,-1.55552,13
JVASP-16452,-0.94794,-0.94794,2
JVASP-36210,-0.96985,-0.96985,3
JVASP-62640,-0.66724,-0.66724,24
JVASP-97311,-1.7139,-1.7139,48
JVASP-79381,-0.30303,-0.30303,4
JVASP-9212,-2.18223,-2.18223,13
JVASP-21587,-1.05417,-1.05417,10
JVASP-154660,-2.40193,-2.40193,16
JVASP-137317,-0.44418,-0.44418,11
JVASP-140669,-2.78077,-2.78077,18
JVASP-62270,-1.7137,-1.7137,24
JVASP-86415,-0.25688,-0.25688,13
JVASP-86876,-0.21298,-0.21298,14
JVASP-54611,-0.22067,-0.22067,16
JVASP-34197,-1.00531,-1.00531,4
JVASP-11721,-2.50874,-2.50874,10
JVASP-40063,-0.11777,-0.11777,4
JVASP-98093,-0.79215,-0.79215,28
JVASP-40568,-0.31132,-0.31132,4
JVASP-154386,-1.23922,-1.23922,16
JVASP-21982,-3.21872,-3.21872,8
JVASP-71346,-0.05996,-0.05996,4
JVASP-25322,0.07472,0.07472,1
JVASP-30401,-2.71207,-2.71207,20
JVASP-122589,0.14351,0.14351,8
JVASP-28583,-0.60379,-0.60379,12
JVASP-111367,-0.27079,-0.27079,6
JVASP-8054,-0.92842,-0.92842,3
JVASP-104869,-0.20673,-0.20673,4
JVASP-127538,-0.70059,-0.70059,4
JVASP-139225,-0.27361,-0.27361,3
JVASP-134083,-0.36353,-0.36353,4
JVASP-95489,-2.09919,-2.09919,36
JVASP-121783,-2.89852,-2.89852,28
JVASP-64464,0.15035,0.15035,6
JVASP-90086,1.28195,1.28195,9
JVASP-90596,0.43479,0.43479,8
JVASP-118809,0.23695,0.23695,2
JVASP-40651,-1.49301,-1.49301,8
JVASP-48619,-2.50991,-2.50991,14
JVASP-16647,-0.62117,-0.62117,9
JVASP-86880,-0.65244,-0.65244,9
JVASP-123981,0.43588,0.43588,2
JVASP-142287,-0.40798,-0.40798,17
JVASP-34002,-0.46668,-0.46668,18
JVASP-134110,-0.34603,-0.34603,4
JVASP-38676,-0.49286,-0.49286,5
JVASP-26431,-2.74634,-2.74634,10
JVASP-119696,-1.49826,-1.49826,12
JVASP-91918,-0.01399,-0.01399,8
JVASP-138919,-1.52809,-1.52809,4
JVASP-96960,-0.56442,-0.56442,16
JVASP-12519,-0.6734,-0.6734,18
JVASP-141447,-1.04144,-1.04144,30
JVASP-112342,-1.51292,-1.51292,14
JVASP-140808,-0.38221,-0.38221,26
JVASP-110284,-2.37626,-2.37626,10
JVASP-65590,-0.95313,-0.95313,4
JVASP-122714,-0.4624,-0.4624,4
JVASP-111616,-1.12503,-1.12503,14
JVASP-147621,-0.39034,-0.39034,14
JVASP-95243,-1.93866,-1.93866,60
JVASP-36023,0.68522,0.68522,2
JVASP-20624,-0.57156,-0.57156,3
JVASP-132704,-0.59374,-0.59374,4
JVASP-143582,-2.00445,-2.00445,30
JVASP-135149,0.08936,0.08936,3
JVASP-54812,-0.31139,-0.31139,6
JVASP-123655,-0.47928,-0.47928,3
JVASP-57073,-3.03869,-3.03869,20
JVASP-70012,0.0439,0.0439,4
JVASP-38843,-0.6919,-0.6919,4
JVASP-74209,0.19321,0.19321,4
JVASP-146138,-0.54328,-0.54328,18
JVASP-132157,-0.07665,-0.07665,2
JVASP-145929,-0.23776,-0.23776,14
JVASP-122984,0.46042,0.46042,2
JVASP-157076,0.0723,0.0723,4
JVASP-103035,-0.79702,-0.79702,6
JVASP-74782,0.14331,0.14331,4
JVASP-69921,-0.11617,-0.11617,3
JVASP-50003,-2.24951,-2.24951,4
JVASP-115582,-1.17724,-1.17724,3
JVASP-122570,0.11483,0.11483,8
JVASP-26394,-2.32824,-2.32824,10
JVASP-14753,-0.19862,-0.19862,6
JVASP-91552,-0.88601,-0.88601,8
JVASP-15090,-0.60373,-0.60373,9
JVASP-3618,-3.2857,-3.2857,6
JVASP-97386,-0.54766,-0.54766,44
JVASP-65090,0.62689,0.62689,6
JVASP-52120,-2.06636,-2.06636,12
JVASP-33813,-1.32152,-1.32152,8
JVASP-112944,-0.27853,-0.27853,16
JVASP-17170,0.87645,0.87645,2
JVASP-126954,0.43463,0.43463,4
JVASP-14534,-0.25129,-0.25129,4
JVASP-100754,-0.74296,-0.74296,4
JVASP-137113,-1.11717,-1.11717,6
JVASP-128624,0.91302,0.91302,2
JVASP-17953,-0.33556,-0.33556,4
JVASP-152569,-0.44328,-0.44328,12
JVASP-10792,-1.81065,-1.81065,16
JVASP-133120,-0.79051,-0.79051,12
JVASP-108961,-2.35217,-2.35217,5
JVASP-106387,0.02349,0.02349,10
JVASP-35342,-0.49541,-0.49541,6
JVASP-146454,-2.65991,-2.65991,20
JVASP-36245,-0.39377,-0.39377,3
JVASP-150512,-2.4334,-2.4334,10
JVASP-38515,-0.2875,-0.2875,5
JVASP-28995,-0.48278,-0.48278,12
JVASP-15295,-0.4285,-0.4285,5
JVASP-141428,-2.8043,-2.8043,20
JVASP-50088,-0.59851,-0.59851,5
JVASP-152088,-0.30199,-0.30199,12
JVASP-42697,-1.61814,-1.61814,12
JVASP-155380,-0.15225,-0.15225,8
JVASP-9540,-2.45359,-2.45359,12
JVASP-3705,-1.71826,-1.71826,6
JVASP-57319,-2.3592,-2.3592,14
JVASP-41450,-0.60862,-0.60862,4
JVASP-111211,-1.15472,-1.15472,10
JVASP-112280,-1.83504,-1.83504,24
JVASP-10874,-1.28959,-1.28959,16
JVASP-116194,-1.5184,-1.5184,4
JVASP-93235,-1.48244,-1.48244,5
JVASP-12061,-0.30837,-0.30837,8
JVASP-138525,0.28243,0.28243,3
JVASP-135162,0.28553,0.28553,2
JVASP-153027,0.45535,0.45535,14
JVASP-114350,-0.28565,-0.28565,4
JVASP-155696,-0.75072,-0.75072,5
JVASP-94372,0.12312,0.12312,6
JVASP-117565,-0.52639,-0.52639,3
JVASP-100533,-0.76891,-0.76891,10
JVASP-68406,0.38544,0.38544,4
JVASP-121346,-1.76269,-1.76269,24
JVASP-79128,-0.41911,-0.41911,4
JVASP-116496,-1.88648,-1.88648,18
JVASP-54461,-0.00421,-0.00421,3
JVASP-122571,0.126,0.126,8
JVASP-144690,-2.44202,-2.44202,30
JVASP-33873,0.14672,0.14672,8
JVASP-64248,0.55472,0.55472,6
JVASP-136188,0.30898,0.30898,2
JVASP-81502,-0.46764,-0.46764,4
JVASP-157038,-0.2613,-0.2613,4
JVASP-105235,-0.018,-0.018,4
JVASP-19848,-0.71814,-0.71814,8
JVASP-140990,-1.38695,-1.38695,14
JVASP-108930,-0.15117,-0.15117,4
JVASP-132820,-2.47029,-2.47029,26
JVASP-131887,0.10586,0.10586,8
JVASP-11075,-2.91737,-2.91737,15
JVASP-109020,-0.32698,-0.32698,4
JVASP-146091,-2.94298,-2.94298,26
JVASP-126297,0.83084,0.83084,4
JVASP-119392,-2.66791,-2.66791,30
JVASP-51313,1.01019,1.01019,3
JVASP-149231,-0.20851,-0.20851,6
JVASP-110878,-0.95387,-0.95387,4
JVASP-117740,-0.7353,-0.7353,3
JVASP-39400,-0.00203,-0.00203,8
JVASP-125095,0.17939,0.17939,12
JVASP-41459,-0.42259,-0.42259,4
JVASP-28638,-0.49373,-0.49373,12
JVASP-79592,-0.25861,-0.25861,4
JVASP-55027,-1.05873,-1.05873,18
JVASP-101203,-0.29171,-0.29171,6
JVASP-9360,-2.15865,-2.15865,14
JVASP-9343,-2.21301,-2.21301,11
JVASP-104098,-0.05673,-0.05673,24
JVASP-109580,-0.07337,-0.07337,6
JVASP-15435,-0.56408,-0.56408,5
JVASP-121154,-0.25058,-0.25058,3
JVASP-81014,0.19732,0.19732,4
JVASP-81979,-0.20384,-0.20384,4
JVASP-55292,-2.64864,-2.64864,20
JVASP-122175,-1.61286,-1.61286,14
JVASP-28929,-0.4478,-0.4478,12
JVASP-103871,-0.29729,-0.29729,42
JVASP-142182,0.11186,0.11186,12
JVASP-136426,0.09779,0.09779,3
JVASP-127784,0.33807,0.33807,2
JVASP-126506,-0.03276,-0.03276,4
JVASP-35139,-3.06267,-3.06267,12
JVASP-20587,-0.36918,-0.36918,3
JVASP-101392,0.05495,0.05495,4
JVASP-150815,-2.93522,-2.93522,10
JVASP-90282,-0.5331,-0.5331,9
JVASP-113245,-1.86253,-1.86253,24
JVASP-13084,-0.83755,-0.83755,12
JVASP-128579,0.45072,0.45072,2
JVASP-58844,-0.29266,-0.29266,20
JVASP-142627,-2.1952,-2.1952,18
JVASP-30552,-0.53511,-0.53511,16
JVASP-142256,-0.00786,-0.00786,28
JVASP-14944,-2.62116,-2.62116,6
JVASP-100408,-0.45686,-0.45686,10
JVASP-17821,-0.52084,-0.52084,8
JVASP-79530,-0.14503,-0.14503,4
JVASP-1852,-1.50203,-1.50203,4
JVASP-74171,-0.01922,-0.01922,4
JVASP-128332,0.41802,0.41802,4
JVASP-124043,-0.27369,-0.27369,4
JVASP-112600,-3.38427,-3.38427,28
JVASP-147264,-0.83573,-0.83573,16
JVASP-52419,-1.17844,-1.17844,28
JVASP-86152,-1.09468,-1.09468,12
JVASP-34550,-0.77682,-0.77682,20
JVASP-10661,-1.76505,-1.76505,14
JVASP-17205,-0.34863,-0.34863,7
JVASP-43105,-2.2105,-2.2105,12
JVASP-9602,-1.75363,-1.75363,10
JVASP-9978,-0.53612,-0.53612,16
JVASP-116900,-2.00123,-2.00123,28
JVASP-66512,-0.64785,-0.64785,3
JVASP-142098,-2.2973,-2.2973,12
JVASP-34202,-0.99525,-0.99525,5
JVASP-71161,-0.23732,-0.23732,4
JVASP-91202,-0.04415,-0.04415,4
JVASP-113728,-0.54966,-0.54966,4
JVASP-156022,-0.18426,-0.18426,5
JVASP-35183,-0.71808,-0.71808,12
JVASP-119237,-0.98117,-0.98117,20
JVASP-122406,-1.92704,-1.92704,24
JVASP-37003,-0.15301,-0.15301,2
JVASP-63934,1.16087,1.16087,6
JVASP-39331,-0.36057,-0.36057,4
JVASP-120003,-0.10452,-0.10452,6
JVASP-151025,-0.06535,-0.06535,12
JVASP-67011,0.03058,0.03058,3
JVASP-71643,0.05428,0.05428,4
JVASP-25619,-1.88537,-1.88537,16
JVASP-45932,-2.03193,-2.03193,14
JVASP-122309,-0.77608,-0.77608,13
JVASP-105342,-0.60734,-0.60734,8
JVASP-38837,-0.503,-0.503,10
JVASP-121665,0.20435,0.20435,20
JVASP-134347,1.81329,1.81329,3
JVASP-8358,-2.86553,-2.86553,7
JVASP-140940,-2.29455,-2.29455,28
JVASP-138604,-0.5862,-0.5862,4
JVASP-26321,-2.6414,-2.6414,10
JVASP-135042,0.71459,0.71459,4
JVASP-50984,-2.00218,-2.00218,14
JVASP-22917,-0.56827,-0.56827,56
JVASP-92531,-0.80252,-0.80252,5
JVASP-129212,0.18389,0.18389,4
JVASP-81072,-0.31391,-0.31391,4
JVASP-110612,-0.2319,-0.2319,9
JVASP-146467,-0.50743,-0.50743,28
JVASP-11777,-1.87939,-1.87939,18
JVASP-34149,-2.41636,-2.41636,22
JVASP-54980,-1.52935,-1.52935,18
JVASP-65710,0.12129,0.12129,4
JVASP-102947,-0.40356,-0.40356,4
JVASP-54662,-2.64572,-2.64572,7
JVASP-15053,-0.31605,-0.31605,2
JVASP-93890,-0.7306,-0.7306,6
JVASP-139742,0.1171,0.1171,2
JVASP-123537,0.26099,0.26099,4
JVASP-128280,2.66732,2.66732,2
JVASP-108905,-1.02514,-1.02514,5
JVASP-53665,-0.9017,-0.9017,10
JVASP-96781,-1.5122,-1.5122,28
JVASP-120845,0.46851,0.46851,3
JVASP-35264,-0.9908,-0.9908,20
JVASP-132489,0.01473,0.01473,32
JVASP-12008,-1.14229,-1.14229,28
JVASP-126555,-0.0837,-0.0837,4
JVASP-12563,-0.10842,-0.10842,14
JVASP-87924,-0.79861,-0.79861,10
JVASP-37018,-0.18826,-0.18826,4
JVASP-102438,-4.00066,-4.00066,4
JVASP-16027,-0.56695,-0.56695,5
JVASP-106529,-0.28591,-0.28591,4
JVASP-43485,-3.59303,-3.59303,24
JVASP-96902,-0.19933,-0.19933,14
JVASP-59282,-2.5026,-2.5026,20
JVASP-14744,0.0,0.0,2
JVASP-36762,-0.88073,-0.88073,8
JVASP-151327,-1.09475,-1.09475,10
JVASP-7939,-0.60751,-0.60751,8
JVASP-5173,-0.66023,-0.66023,3
JVASP-132297,0.00354,0.00354,4
JVASP-91782,-0.49391,-0.49391,8
JVASP-134411,-0.3591,-0.3591,3
JVASP-30932,-0.17832,-0.17832,12
JVASP-57864,-0.39281,-0.39281,28
JVASP-70917,0.10213,0.10213,4
JVASP-124458,-0.06483,-0.06483,4
JVASP-110268,-0.45337,-0.45337,6
JVASP-128336,0.39901,0.39901,4
JVASP-110586,-0.25829,-0.25829,7
JVASP-99775,-0.51557,-0.51557,4
JVASP-147255,-3.68766,-3.68766,11
JVASP-12104,-0.5813,-0.5813,4
JVASP-117269,-1.40369,-1.40369,24
JVASP-59041,-0.68735,-0.68735,28
JVASP-116592,-0.91551,-0.91551,20
JVASP-100752,0.02779,0.02779,8
JVASP-79169,0.16708,0.16708,4
JVASP-126630,0.13729,0.13729,2
JVASP-16509,-0.66959,-0.66959,9
JVASP-147318,-0.33727,-0.33727,18
JVASP-72,-0.89481,-0.89481,6
JVASP-26807,-3.2973,-3.2973,12
JVASP-156027,-0.42468,-0.42468,5
JVASP-34485,-3.065,-3.065,8
JVASP-7856,-2.75494,-2.75494,5
JVASP-66970,-0.01954,-0.01954,3
JVASP-122934,-0.07474,-0.07474,2
JVASP-25654,-3.05998,-3.05998,8
JVASP-78505,-1.27293,-1.27293,3
JVASP-144216,-0.99467,-0.99467,14
JVASP-121538,-0.32064,-0.32064,20
JVASP-34925,-0.11202,-0.11202,10
JVASP-109331,-0.81938,-0.81938,8
JVASP-35347,-0.61618,-0.61618,6
JVASP-28538,-0.78464,-0.78464,9
JVASP-153793,-1.98473,-1.98473,16
JVASP-3909,-0.18218,-0.18218,7
JVASP-138890,-1.40837,-1.40837,3
JVASP-79893,-0.15112,-0.15112,4
JVASP-108981,-1.72269,-1.72269,10
JVASP-68687,0.34552,0.34552,4
JVASP-152816,-1.0001,-1.0001,15
JVASP-71230,-0.39535,-0.39535,6
JVASP-103197,-2.08566,-2.08566,10
JVASP-28568,-0.5004,-0.5004,9
JVASP-234,-0.81827,-0.81827,6
JVASP-100881,-1.67819,-1.67819,10
JVASP-97936,-1.21398,-1.21398,60
JVASP-155350,-0.82712,-0.82712,9
JVASP-21874,-0.63059,-0.63059,24
JVASP-117663,0.77748,0.77748,3
